벌써다날아가서 몇번못쓰고 새로삼	스판은 무슨 앉으면 불편해 죽겠는데 이거 사기아닌가요?	5
이거 쓰니까 더 미끄러져요..	안개 분사 아닙니다 물찍찍이 ㅠ 다이소 보다 못하네 ㄷㄷㄷ	5
해외배송이라 배송에 관해 신경을 잘 안쓰는 느낍입니다 중간다리 역활만하고 수익 챙기는 것같이 배송이 늦어도 우리가 할수 있는게 없으니 그냥 기다려라는 말밖에	너무심하네요 돈이 아까워	5
재구매안합니다~ 자동구매취소해주세요 자동구매신청안했는데 어떻게된건지 모르겠네요~	빨대가 너무 얇아서 세척불가예요.	5
너무 빽빡하고 고정이 안되요 ㅠㅠㅠ	여자친구가 모기에 밤 잠을 설쳐서 선물 했습니다. 머리맡에 두고 잤다는데 얼굴에 모기를 물렸다네요. 정말 실망스럽습니다.	5
처음에는 덜익어서 며칠괴숙시켜먹었어요 우리가먹던키위맛이아니고 단맛은없고 엄청시어요 싸다고 많이구입했는데 몇개먹고 다버렸어요 ㅜㅜ	무엇보다 아기들이 먹지 않고...빨리 시큼해져서 많이 버렸네요 너무 비싸요	5
배송은 빠르고요 제품은 너무약해요	마감처리 허접하게 되어 있어서 솔 옆라인 단면이 울퉁불퉁한데 손톱으로 비비니 떨어져요.. 이거 어떻게 아기입에 쓰라는건지.. 어휴.. ㅡ.ㅡ 요즘 바쁘고 해서 반품 못했는데요. 안씁니다.	5
저엉망 작고 허접해요.. 곧 무너져도 이상할게 없네요	결국한달만에 또 떨어지네요	5
착용감이 부드럽긴한데 효과는 하나도 없더라구요...	완전 사기당한 기분이네요 인터넷 최저가를 빙자한 사기행각에 저처럼 속지 마세요 황당~ 황당~~ 300g입니다 어떻게 이런 놈들한테 사기 당하지? 댓글 이렇게 심하게 첨 써보내요 뜯어서 반품도 안되고... 어쩌겠습니까 제가 300g이줄 모르고 산것을ㅉ	5
빨강 3개, 파랑 2개 주문했습니다. 그런데 빨강 1개 흰색 3개가 왔네요. 이거 뭐죠? 컬러 틀린것도 화가나는데 수량까지 틀리나요?	밥이나 국에 조금 넣어줘봤는데 먹질않네요	5
이게 잠옷인지 뭔지모를정도로 두껍네요.정녕 실내복인지...	허리부분 고무줄이 벌써 다 터졌네요.. 진짜 별로임	5
받은지 하루만에 틱틱거리며 나가지도 않네요 당연 배터리 완충에 리모컨 건전지는 새거이고요 연결잭도 쉽게 빠지고, 기본 주행조차 안되는 제품을 돈주고 사다니... AS는 되는건가요? 애들이랑 딱하루 15분정도 주행해 봤네요...	1+1코드는 배그가 아닌 다를걸로 ㅈ셔야지 같은걸로 와서 이러지도 저러지도 사용도 못하고있네요	5
시끄럽고 디퓨저사용시 머리가 너무 아프네요	배송 문의를 두번이나 했는데 답변도 안주시고 배송 조회도 몇일간 안되어 참으로 답답합니다.	5
별루에요!솜이다튀여나와요!!청소하기힘들어요!	재구매 커피원산지를 밝혀주세요	5
재구매 그저그저래요 매우 그저그래요	달팽이집 불량을 보내주셔서 칼로 갈아내고 쓰고있습니다. 얼마 안되는거 반송이 더 번거로워서...자주 이용하는데...차후 제품 제대로확인후 배송바랍니다	5
이걸로 책장 옮기다 무너져서 망가졌어요.	연파랑하고 같이 주문했는데 설명엔 분명 지름3cm라해서 구매했는데 2.5네요ㅡㅡ 선물만들려고 지름까지 확인한후 구매했는데 교환할 시간이 없어 그냥 써요	5
제품상세보기에는 모터없음으로 표시가 안되어있는데 없는 제품이었나봐요 자세한 내용이 있어야 구매자들이 불편하지않을까요? 전화연결도안되고 물어봐도 답변도 없고 참 그러네여...	가격 비쌉니다 커버 추가 하지 마세요 커버만 2만원 어차피 흰색 커버 하나 옵니다 안오는줄 알고 시킨 사람 대부분일 듯 되게 낮게 벤다면 1번 보통이면 2번 이게 정답입니다	5
내용물 중고틱하고 여기 저기 페인트 까짐이 심하고 박스는 찌어져있고 감안들하고 사시길	주니어용인가요? 빅사이즈 전혀 아닌데요?? 주머니가 얕아서 핸드폰이 자꾸 빠지고 바지 길이가 짧은 느낌이네요. 배송은 일주일 이상 걸렸구 한벌은 미도착인데 배송 완료 떠있네요. 아주 엉망이네요..	5
구매과정에서 문제 많았었습니다 같은 제품 3개 구매했고 제 기준엔 하자 제품이 회사입장에선 제가 예민한걸로 말씀하시더군요	배송빠름 가방사은품으로 주는줄알았는데 없네요ㅠㅠ소셜이 더 싸고 사은품으로 집게랑 가방주네요ㅠ	5
충전이 계속 느리다고 뜨는데 이게정상이 맞나요?확인부탁드릴게요	배송 늦는다는건 알았지만 상담사 연결도 힘들고!! 택배는 잘받았구요 뽕뽕이 해주시긴하셨는데 그냥넣어맘주셨더라구요? 반품하려다가 기사님 놓고가셔서 걍씁니다!! 요새 저렴한것도 많이 나오더라구요~ 굳히 여기서 구입안하셔도 될듯합니다!	5
어플이 작동 안됨..ㅠ 다른 어플 다운받아서 겨우 실행	원단의질이 많이떨어집니다. 불편한착용감. 비추천.	5
너무너무 맛없어요 6개를 우찌 처리할지.. 무우도 환장하는 우리개도 밷네요ㅜㅜ	전에 쓰던 미러는 밝았는데 어두워서 거울 기능을 제대로 못해요. 실용성 떨어져요. 밝은 미러 제품 찾고 있는데 요즘엔 어두운 미러로 대체했나봐요. 밝은 실버 찾기가 힘드네요	5
헤일로 살 돈 으로 다른거 살껄	양배추 비린내 너무 많이나서 먹기 힘들러요	5
배송일에 맞춰주지도 않고 마음대로 배송하네요	센트럼 부작용 심합니다. 개인체질인지몰라도 심장두근거림 너무심하고 사지 떨림 일주일 지속됩니다. 센트럼 맞으면상관없지만 안맞을수있으니 신중히 사세요. 센트럼 부작용 검색하면 꽤 있던데 아직도 부작용 고생으로 회복이 안됩니다. 부작용 꼭 확인하세요	5
아직까지는 그닥 좋은것을 모르겠어요. 활용을 잘 못해서그런지...	너무 맛없어요 너무 맛없어요 여기 고구마 상품평보고 주문했다가 뻑뻑하고 맛없어서 겨우 먹었어요 실망입니다	5
이건...바로 관짝행	스티커 종이를 떼면 접착부분이 같이 떨어지고 접착 종이 떼는것도 잘 안떨어져서 불편해요 비추입니다	5
배도라지청을주문했는데 도라지청을보내심어떡해요 애들먹이려던건데...	빠른 배송 좋아요!	5
욕이 절로나옵니다 붙어도 너무 안붙습니다 허리가 뽜질라합니다	한번 가득부었는데 1/10이 날아갔네요 거품때문에 샌것처럼 박스에 묻어왔어요 냄새도 독하고 다신안사요	5
리뷰순보고 삿는데 그닥이요....	엄마가 강정만드신대서 사드렸는데 강정에서 쩔은맛나서 하나하나 다 봤더니 이것때문에 완전 쩔은맛 난답니다 유통기한은 21년 10월 6일인데 오자마자 냉장보관했는데 이러니 1점 주기도 아깝네요	5
전기장판 사용한지 한달 쯤 됬는데 온도가60도인데 따뜻하지 않아요 01086875375로 연락 부탁드립니다	제가 초보라서 못하는건지.. 뭐 제가못하는거겠지만 결론은 망했구요..미용실갔는데 포기하셨어요ㅠㅠ두피는손댈수없을만큼아프고.......초보자는 주의사항을 잘 읽어보고 하시는게 ㅠㅠ...	5
캔들워머 사용 하는데 처음에 냄새 나오고 2틀후에 냄새 하나 도 안 나와요 ㅠㅠ 몇번 버리는데 도 냄새 안나와	팔부분이 너무 좁아서 겨드랑이 부분이 너무 껴요. 프리가 프리가아니네요.	5
타사이트에 비해 1번 뱃살이라 하기엔 마블링이 적었어요. 주관적인 생각입니다만 자주먹는 입장에서는 타사이트에서 3번뱃살이라고 파는것과 비슷하더군요.	전화 문의 했는데 톡톡으로 하라해서 했는데 답변없음	5
반품도 안되고 호환 안되어 사용도 못함	19개 각각 다른맛으로 주문했는데 한가지맛으로 왔습니다	5
어깨끈도 짧고 보니까 컵도 저한테는 작았어요. 그래서 자꾸 따로 놀더군요. 압박되는 느낌이들고요. 무엇보다도 당황스러운건 테이핑이 떨어져요. 싼게 비지떡이라는 말이 딱 맞는 상품이어서 안타깝습니다...ㅠㅠ	홍보내용과 상이함. 구입을 후회...	5
불량이네요. 양옆 핀도 휘어져서 왔습니다. 반품 귀찮아서 그냥 페기 하고 다른 제품 구매합니다 구매하실떄 참고하세요	찍인건지 코팅같은게 벚겨진건지 모르겠는데 한쪽이 이렇네요 고장이나서 교체하는거라 교체했습니다 얼핏보면 모르지만 자세히보면 티가 나요 좀 실망 스럽네요	5
가방이~너무~!무거워요	이런걸돈주고 사면 후회한다	5
이거 혼자 붙이신 분들 어떻게 붙여요? 혼자 너무 힘든데 선 맞추기도 힘들고	정사이즈보다 작아요ㅜㅜ 포장 뜯어서 교환도 못했네요	5
생각했던것보다 허접해요	진짜리얼한번쓰고부러졋습니다 한두개살바에 그냥더비싸고튼튼한거사시길	5
왜이름이 홈웨어인지 알겠어요~ 면은 얇고 좋은데 입어보니 너무 어중간 ㅎㅎ	열심히 리뷰읽고 샀는데. 효과가 1도 없어요. 정말 풀냄새 너무 심했는데 그래도 5일동안만 먹는거라 참았어요! 독소는 어디로 빠지나요? 화장실가서 응가하는것도 평소랑 똑같던데.. 가격이 저렴해서 혹시 하고 구매한게 역시였어요!	5
생각보다 신발이 크게 나왔네요	공지도 연락도 없이 배송 열흘 기다렸네요 요즘 이런경우가 어딨는지 참	5
4개구매 3개를 설치하였다가 3개 모두 잔광으로 모두 철거.	3000원다이소같음 그냥 쓴다 별로임	5
고기가 너무 질기네요 오쿠로 해서 그런지 너무질겨서 가위로 잘라 먹었어요	스텐이나 유리제품에 하얗게 잔여물이 쌓여있어요ㅠ 린스도 사용하고 추가헹굼도 해봤지만 ㅠ 뭐가문제일지ㅠㅠ	5
32주문가능 색상으로 일부로 32사이즈 주문했는대 30사이즈를 보내주었네요 라벨제거후 입어보고 작아서 확인하니 30인치에요 확인하고 배송하시나요 ㅡㅡ	품질 및 색상이 정말 별로입니다. 반품하기 귀찮아서 그냥 써요	5
잘 찝히지도않고 별로에요	살이 접히는게 다 보여요...	5
괜히산듯 흰옷, 얇은옷 착용시 다 비추고 별로사용하지않았네요여름옷은다 비쳐요	한달도 안되서 3개중1개안나오고 나왔다안나왔다 하네요 ㅡㅡ 최악입니다	5
다좋은데 배송상태가 너무 별로에요 상자가찢어져서 상판이 찍혔습니다	ㄹㅇ 배송이 느린건 이해가 가는데 애초에 배송시작을 안해줌 포장이 그렇게 오래걸리나 싶음 10일있다 출발시키는듯	5
재구매 평상시 너무애용하고있었는데 이번에온 향수공병 두개가 펌핑이 다 문제가있어서 잘라쓰고 여러방법동원해도 안나오더라구요 제품향은좋지만 향수가 안나와서 사용을 못하네요..	그냥그냥 그래요 싼마이	5
재구매 돈 아깝고 주변에 선물하고 욕 먹고... 진짜 비추입니다.	두개구매했는데 하나는 구멍나서 버렸어요 디자인 맘에 들어 구매했는데 아쉽네요	5
너무 짜서 먹기가 힘들어요 물에 한참을 담궈놓고 먹어야 할 것 같아요 다음에는 주문하기가 힘들겠어요	솔직히 사진처럼 깔끔하지도 않고 손잡이 끼우는곳도 잘못하면 손다칠정도로 날카롭습니다.. 허접합니다...예전에 AB슬라이드가 헐씬 좋았던것 같아요...	5
발등에 걸수있는 끈이(떨어져서) 불량으로 왔습니다. 고객센터에 몇번을 전화 해도 받지 안으셨네요. 결국 동네에있는 구두방에 가서 제돈주고 고쳤네요. 싼게 비지떢.....	운동이 전혀 안되네요 너무 약해요	5
별로입니다 동네에서 사는게 더 저렴합니다	냄새 와이리심합니까. 락스를 그냥 들이부은 것 같은 정도입니다. 하. 냄새빼느라 죽는줄..	5
완전 별로임 다시는 사나봐라	효과 하나도 없음 100% 사기입니다	5
완전별로입니다.절대 사지마세요	안에 보는것도 힘들고,, 귀지가 보이면 파는게 더 어려움요	5
어떻게 사용해야되는줄도 모르겠고 벽에는 뭘로 박아야되는건가요	깨진걸보내신건지 오면서깨진건지 망가진 물건이왔네요.환불교환 귀찮아서 그냥쓰는데 후기보니 저만 망가진거보내신거같아서 기분상당히안좋아요.	5
약해여 흔들흔들 균형이 안맞춰집니다	후기만 보고 샀다가 고생 직사 하게 했다 도대체 바퀴가 밀리지 않아서 오로지 내팔힘으로 끌고 왔다 그다음날 팔아파서 죽느줄 알았다. 잘서지도 않는다 세워놓을수도 없다 고생끝에 집에 와보니 바닥에 부직포가 찧어져서 구멍났다 완전일회용이다 한번쓰고 끝	5
고기에서 잡내가 너무 심하네요	하아...그냥 백화점 갈것을	5
제 입맛에는 맛. 없. 습. 니. 다.	코 바침위에가 닫혀있지않고 겹겹히 열려있는점 별루다 마감이 덜 된듯 느껴져서 별루 ㅠㅠ	5
제품은 좋은듯 한데 판매하시는 분이 재단해서 보내달라고 적어놨는데 그냥 통짜로 보내셨네요....저걸 어찌 잘라 쓸지....난감합니다. 짜증도 나고~무료교환 안되겠죠? 아 짜증~	싼맛에씁니다.끝, ㄹㅇ	5
cj택배는 2일이상 걸립니다. 다른 택배는 하루만에 오는데.. 택배사가 맘에 안드네요	앞에 치마부분이 늘어나잇네요ㅡㅡ 똑바로 입으면 앞 치마가 평평하게 펴져야 하는데 늘어나서그런지 우글우글... 겉에 치마입으면 핏감 완전 구려요ㅡㅡ 이거 똑같은 공장에서 만든건데 다른 업체에서 파는 블랙색상 입고잇는데 왜 차이가 나죠.. 검품 문제인가	5
아이폰 정품 실리콘케이스에 붙였는데 10초만에 떨어지네요 ㅋㅋㅋ 답이 없네요 이거 아....	냄새가 아직도 안빠졌네요 얼룩도 있고...반송배송비 아까워서 씁니다	5
집안에서 자잘한 벌레부터 바퀴까지 자주 보이는데 한번도 잡힌적이없네요 ..ㅜ	냄새가 정말 너무 심해요~ ㅠㅠ	5
너무너무 질이 떨어지고 없어보임 절대인터넷으로 이불을 사면 안되겠단 생각을 함	그냥 물에갈은 콩가루 푼 맛 효과 없음	5
업체 연락도 안되고 화장대는 여기저기 까저있고 배송료는 더럽게 비싸고 회장대 저정도 까진거면 관리를 전혀 안한다는건데 두번다시 이곳에서 가구 절대안삼 전체적으로 불만족	얼음이 다 녹아서 친환경 얼음봉지가 터져서 포장이 다 물에 젖어 엉망진창이네요ㅡㅡ	5
고장났어요 0점 안맞아요 사이즈 적어요 어른 올라가면 발판 넘적어요	진짜 넘넘 허접하게 만듦	5
반품된상품 다시 보내주셨나봐여?? A. B두가지타입 주문해서 받은건데 A상품은 초기세팅설정도 되어있었고. 시간은 건드려야 불이 들어오고 자꾸 꺼지네요. 교환신청했구요. 빠른처리해주세여.	재구매 항상 먹이던 사과칩이예요 10봉 이상 먹이면서 다른제품 비교해보니 갈변없고 크기도 커서 선호했었어요 그런데...이번은 개봉하자마자 너무 놀랐네요.. 공장에서 찍어내는 제품 아니니 감안한다쳐도 어떻게 이렇게 품질이 갑자기 바뀔수있는지요?...	5
제가 생각했던 향이아니여서 아쉽네요ㅠㅠ	생각보다 작아요 판매자님마인드좋아요 사용했어도 환불해주신다는데 미안해서 그냥창고에보관중입니다	5
한달을 썼는데도 냄새가 안빠져요 ㅠㅠ 진짜 너무 스트레스입니다..	구매기록 보니까 47일 사용했네요. 47일만에 저렇게 아작났습니다... 업체에 연락해보니 1달 넘어가면 무상 A/S가 안된다고 하네요... 가성비 좋다고 생각하고 구입했었는데, 앞으론 돈 더 주고 튼튼한걸로 구입해야겠습니다.	5
배송 짜증나요. 청원Hub? 거기에 묶여서 올 생각을안함	손목부분이 손에걸려서 장갑이 들어가지도 않아요.... 억지로 넣으면 찢어지고... 뭐 이런걸 파는지....	5
대응이 너무 안좋았던 기억이네요 배송도 최소 일정대로 오지 않습니다. 그리고 제품구매하면 바로 배송중 뜨고 한참뒤에 인천공항에 도착하면 그때또 배송중 뜨네요... 늦어져도 구매취소가 불가능하더라고요	별로예요 잘빠져요 개선을 해주시면 다시 사용 해보겠습니다	5
걍 백화점에서 사세요	쿠알라룸푸르에서는 잘 터졌는데 싱가포르 가자마자 6개 전부 데이터가 아예 안터졌습니다 쿠알라룸푸르 다시 나오니까 데이터 터졌구요 1개면 불량이라고 넘어갔을텐데 6개 전부가 안되니 숨이 턱 막히더군요	5
텁텁한 맛이 적고 부드러운 편이나 지나치게 강한 탄산 때문에 거의 맛을 음미할수 없었음 맛 자체는 국순당 우국생과 비슷함	가격은 좋아요. 슬픈게 2번이나 실패..동영상처럼 결코 쉽게되진않네요...	5
코팅이 바로 벗겨짐	아무리 유통기한이 24개월이라지만 제조한지 1년 넘은 제품을 받으니까 기분 나쁘네요 뭐 죄다 19년 1월 20제조야 .... 재고 관리 신경안쓰시나봐요 더베네푸드 안심살만 사먹었는데 이번이 마지막일것 같네요	5
잘모르겠어요..아직사용전	순한성분이라고 해서 별 트러블이 없을 줄 알았는데 따끔거리면서 그 부분이 까칠까칠해 졌어요. 제 피부에는 안맞았러요.	5
이노스킨 실리콘 핸드폰줄 스트랩 1,000원 2020.02.27	여권 넣고 다녔더니 밴드가 헐렁거려서 다닐수 가없어요 돈만 넣고 다니면 모를까 .... 가격이 싸니....	5
소셜에서 살껄...	무른게 많아서 화가 나네요 거의 4만원치 시켰는데 ~안 먹을수도 없고 맛있는것도 아니고~처음시켰는데 ... 버릴수도 없고...무른것만 골라 사진찍어서 올리면 그 갯수만큼 보내준다는데. .. 보내기전에 검사를 하고 보내야지...	5
분무기 윗 부분이 손상이 되어있어는데 그래도 사용하는데 지장이 없어서 그냥 사용할게요	냄새 쩔어서.만진손에 냄새도 안없어지네	5
잘못 산거 같아요 더 알아보고 샀어야 하는데..	쫌 별로에요. 로즈골드인데.. 갤럭시 워치는 메탈이 전혀 안어울리는거같타요. 넘 두껍고 남자꺼같아요 ㅠㅠ	5
너무 비싸요! 인터넷상에는 3마리! 주는것처럼 거짓광고! 에 속아서...ㅡㅡ 구매평가도 알바! 본인들이 올린듯!.. 구매! 하지들 마세요. 돈!이 썩어나면 드셔도될듯..	너무짜고 조미료맛이 남	5
일부로 클린터치팔길래 다른 곳보다 비싸도 여기서 산건데 효과가;; 잘 안지워져요. 샴푸로 빡빡 문질러 지우나 손톱으로 긁어내나 똑같은 수준입니다.	11월 16일에 주문해서 12월 5일에 받았습니다. 주문 물량이 많으면 미리 상품 상세내용에 고지를 해놓던지의 조치도 안 취했는거에 실망했네요. 주문 후 4일 뒤(11/20)에 톡이 왔으나 톡 내용의 발송예정일(11/21~22일)보다 한참 뒤에 옴.	5
상품을 두개신청했는데 하나만 왔어요 전화를했더니 바로 연락을 안했다면서 확인이 어렵다합니다 언제까지 기다려야 하는지?	재구매 맛이 없어요....탄맛인지 별로입니다	5
배송 ,문의응대, 제품퀄리티 다 별로에요 원래 리뷰나 후기 이런거 안쓰는데 정말 별로여서 씁니다. 싼마이에요 딱 싼마이 싸게 대충 쓰시려는 분은 이제품이 딱입니다.	썩은 냄새같은게 나는게 묻어있고 꽃잎 다 뜯어놓으니 냄새가 역겨웟어요	5
완전 엉망이구요 상하고 골고 그렇네요 아까워서 잘리내고 먹습니다	가격이 싼건 알겠는데 포장도 너무 허술하고 꺼내자마자 뿌러졌네요..;; 넘 싸구려같아요..	5
배송이 너무 느렷네요	재구매 첫주문은 제품 상태가 좋아서 재구매 한건데 두번째는 피도 많고 비린맛도 나고 그래요 더이상 안시킬거 같네요	5
텐트가 너무 작아요	꽂이 액자거는데가 쓸데없이 커료	5
거울이 많이 울어요 ㅠㅠ 보고있으면 어지럽습니다 ㅠ	처음 먹어봐서 그런지 맛을 모르겠어요	5
기스도 엄청잘나고 울렁거리고 별로에요	그냥 그래요~ 돈 더 주고, 브랜드 살걸 그랬나봐요~ 봉안에 줄이 안달려 있네요~ 마디가 잘 안맞는듯 하기도ㅠㅜ	5
냄새나고 별로에요.맛없어요	저는 그닥.. 별로였오요	5
건거기도 거의 없고 맛 없어요	다신 안산다 이걸 왜 먹는지 모르겠다	5
마감실밥이 엄청 풀리네요	제대로 된 귤이 없네요 선물했는데 욕먹었습니다	5
배송 느림. 판매자는 택배회사 책임이라 책임전가하는모습이 별로임. 이럴거면 직구했을거임. 장점 조용함 이쁨 단점 배터리잔량표시가없음	케이스 다 구겨져서 왔네요. 사진 윗면 말고 밑면도 구겨져서 왔던데 반송 귀찮아서 그냥 놔둡니다. 다음부턴 이런거 팔지 마세요.	5
맛있다고해서..산건데.. 고기만두 한입 베어물자마자 닭가슴살 비린내때문에 못먹겠어요 닭가슴살 안좋아하시는분들에겐 비추예요ㅠ	제가잘사용못하는건지 불편해요	5
와 이건. 진짜 허접합니다.... 강력 비추 입니다.	먼지없는 이불인데 솜 먼지인지 먼지가 담겨왔어요 마무리 끝 실밥처리는 해서 보내주시면 더 좋을 거 같아요 실밥... 너무 많이 왔어요	5
잘받았습니다. 생각했던거랑 너무 달라서 실망	많이 불편해요 실망	5
별로예요 시간아까워요	피부 밝은편이지만 완전 도자기는 아닌데 제일 밝은톤 샀음에도 누래요... 그리고 밀착감이 안좋아서 원래 피부보다 안좋은 느낌이 많이나네요 피부 좋고 하얀편이다 라는 분들은 참고하세요	5
색이 화면이랑 완전 다르고 진짜 너무 누래요 반품하려다가 그냥 입어요;; ㅡㅡ	제품이 잘못 왔어요ㅠ 일이 있어 오늘 풀어 보는데 4칸 구매했는데 커버가 3칸짜리가 왔어요 4칸짜리로 보내주세요	5
재구매 일동후디스 ㅡㅡ 쩝	이물질이 잘 묻어요. 잘 닦이지도 않고..그냥 유리가 깔끔합니다	5
촌스러운 핑크예요. . .	2개 구매해서 갔는데 둘 다 연결 안되서 와이파이 잡고 다녔네요. 꾸따 지역에서는 거의 안 댔고 짐바란, 우붓 갔을때는 XL 이라는 통신사 연결하니 LTE연결이 좀 되더라구요 다음부터는 현지 공항에서 구매할 예정입니다	5
배송이너무느려요 심하네요	세탁기에 한번 넣었는데 터졌습니다.	5
올려놓으면 지멋데로 열렸다 닫혔다를 반복합니다 상당히 짜증납니다	한 번 썼는데 가슴에 꽃모양 자국 생겼습니다.. 간지럽고 약하게 발진이 생기네요.. 한번에 여러개. 샀는데 폐기합니다	5
제품이 다른 걸로 대체될수 밖에 없는 상황이면 미리 연락좀주지.	튜닝이 많이 흔들리고 높은음이 소리가 틱틱거려요	5
생각보다 너무 볼드해서...	물아 약간 새더군요. 반품도 귀찮습니다.	5
침대에서 사용하기에는 좀 뻑뻑하고 길이도 지나치게 김, 그래 연장 안 하고 작은 걸로만 끼워서 씀. 헤드부분은 안정감 있네요	너무너무너무 작아요	5
물건을 들어서 배달하는게 아니라 질질 끌고 왔네요 사람없다고 설치도 안해주면서 배송비는 3.5만원이나 받고 기다린 시간이 억울해서 반품도 못하고 제품은 시트지 발라져 있는 느낌이네요 싼 이유가 있네요...	재구매 처음 주문한건 석쇠크리너에 섞어 넣어쓰다 작동이 안되서 이번엔 깨끗한물에 한번 데워썼는데 그이후로는 작동이 안됩니다 한번쓰고 버리기엔 아깝지만 어쩔수없이 또 버리게되네요 다시 않사면되겠죠	5
맛없습니다 최악입니다	이게 조이는건 좋은데...조여서 그런지 팬티라인은 더 부각되여.. 니트치마 못입음 잎에 Y라인 완전 부각 ㅠ	5
사이즈맞지도않은 메모리 카드 줄거면 뭐하로 주지;; ㄹㅇ 개암걸린다	as전화를 절대 안받아요	5
아주 별로임 안에 있는 케이스가 너무 따로 놀아서 별겨아님	아기가 안물어요 ㅜㅠ	5
정형외과에서 비추라고 해서 그냥 모셔두고 있습니다ㅜㅠ	후....말을 맙시다. 사지마세요들..	5
7개중 2개가 다 터져서 왓어요 비닐포장약해요	생각보다 그부분 통풍이 잘 안되는거같고 밴드가 아니다보니 앉을때 엉골이 보이네요 재구매의사 없음	5
떫어요... 선물인데 참 서로 기분이 안좋네요	엄청얇고 잘늘어남다신안삼	5
평이좋아구매했는데 초보자가쓰기엔 다소어려워요 설명서도없구요 툴마다 사용설명이 있으면 좋겠네요 그리고 너무많이뜨거워져서 몇번놀랬어요 할줄을몰라 손톱 다갉아먹네요ㅠ	한번 사용해봤는데 아직은...	5
몬가 작은느낌이에요 단추실밥마감처리도 지저분함	종류별로 시켰는데 젓가락은 달랑 4개	5
가격대비 튼튼하지않아요 금방고장날듯	같이산옷들은 매우만족하는데 이바지는 피팅모델은175로보고 그래도좀크겠구나 집에서 시원하게 편하게입자라는생각으로샀는데 리뷰올려준 사진들이랑 입어본결과 심각하게 너무커서 동생을줄가고민중입니다. 허리가 명치위까지올라오는 미친사이즈;;	5
와이프꺼랑 두개 주문했다가 다 버림,상품 배송전에 잘 확인하고 배송하던가.누가 입었던것도 아니고 .싸서 주문했것만 후회 막심함.다른분들 절대 사용하지 마시길.손목,목덜미 잘 보세요.올이 풀리고 찢어져 있어요.절대 구매하지 마시길..	집에 작은 오디나무가 있어서 7월쯤 따서 먹는데,, 제가 먹던 오디맛이 아니네요 착즙기로 짜서 먹어보고 이걸 어떻게 먹어하면서 다 버렸어요 곰팡이도 넘 쉽게피고 포장이 500g씩되어있는건 너무 좋은데, 맛이 없네요	5
생각보다 아기가 빨ㄹ리커서 별루 추천드리고 싶지 않네요	목욜 주문햇는데 월욜에 도착ㅠ 육수 하나 터져서 국물 밤벅	5
다시는 구매 안합니다	접착력이 너무부족합니다	5
ㅋㅋㅋ 반품하기 귀찮아서 집에서 잠옷으로 입고 있어요 ㅋㅋ 이게 무슨 레깅스에요..? 그냥 추리닝 바지입니다 ㅋㅋ	건선에는 안 좋네요 뿌리면 따갑고 계속 뿌리면 밀리고 덧바르고는 뿌리면 안되고.. 별로예요	5
질너무떨어져요ㅡㅡ비추입니다	한개사보고 더 사려고 했는데. 커버감도 별로, 지속력도 별로, 그냥 돈 더주고 다른거 살래요 그렇다고 되게 싼편도 아니예요	5
비추 색상도 생각보다 붉으래. 얇고.	재구매 너무작고 못생겨서 손질하기 힘듬 흙도 많이 묻어있고 ....	5
터져서 왔어요 ㅠㅠ	면소재 바지는 보풀이 엄청 심하네요	5
완전어이없어요 배송2주걸리고 손잡이없이 이틀째사용중이고요 업체에서 안챙겨보낸일이 자주잇다네요 고객센터도 대수롭지않은 사과 .기분별루입니다	그린빈깍지콩을 시킨건데 아스파라거스가 왔네요? 냉동식품ㅇㅣ라 교환신청하기도 뭐하고 줄기밑둥은 엄청두껍고 부드러운 윗둥은 엄청 짧아서 별로임..	5
중고 같아요 포장 비닐은 이미 뜯어져있고 미키 멜로디도 여기저기 기스 나 있네요(특히 미키 귀) 토이바도 이염되어있고 도날드덕 딸랑이 안에는 이물질이 한가득... 구피 거울에는 앞뒤로 스크래치....다시는 여기서 구매안하고 싶네요	ㅅㅂ 웬만하면 후기 안쓰는데 귀찮음을 무릅쓰고 남깁니다.. 이거 개ㅆㄹㄱ에요.. 보온병이 아니라 그냥 물병입니다. 뜨거운 물 넣고 4시간정도 있다가 열어보면 다 식어있습니다. 보온력 자체가 없는듯..	5
작동이 될때도 있고 안될때도 있고..... 전화도 잘 연결이 안되고....	책 20kg 넣고 드는 순간 손잡이가 찢어지네요. 프레임이 140kg까지 버티는진 몰라도 천 소재로 재봉됐을 뿐인 손잡이가 못 버티니 무용지물이네요.	5
싼 이유가 있었네욤.. 발이 너무 아프고 신발이 딱딱해서 예쁜데 안신게 되요ㅠㅠ	재구매 물건이 안왔는데 어떻게 리뷰를 쓰나요? 처리도 어떻게 하죠? 그러면 구매자는 어떻게 하나요 ;;	5
소재에 조금더 신경써주셨으면 합니다. 너무 부실해요.... 비추	면도날과 피부와의 간격 사이가 멀다보니 그 안으로 털이 밀려 휘어지면서 거의 깎기지 않습니다. 날이 레이져거나 털이 안익은 당면처럼 빳빳하면 깎일것 같은데 설계가 잘못된 듯	5
너무 두껍고 바지안에 못입어요	먹고 토해서ㅠㅠ 병원감 아무래도 냄새가 이상햇는데 역시ㅠ 이 사료 먹인지 꽤 오래되엇는데 토한건 이번이 처음 ㅠㅠ 냄새날때 먹이지 말걸 ㅠㅠ	5
